,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_11_,edit_distance_dict_12_,edit_distance_dict_13_,edit_distance_dict_14_,edit_distance_dict_15_,edit_distance_dict_16_,edit_distance_dict_17_,edit_distance_dict_19_,edit_distance_dict_1_,edit_distance_dict_20_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_11_,edit_distance_unique_dict_12_,edit_distance_unique_dict_13_,edit_distance_unique_dict_14_,edit_distance_unique_dict_15_,edit_distance_unique_dict_16_,edit_distance_unique_dict_17_,edit_distance_unique_dict_19_,edit_distance_unique_dict_1_,edit_distance_unique_dict_20_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
81,391,361,1891,4,15,131,1.3797393365,626,1,7,1,0,0,0,0,0,0,495,0,254,146,83,37,11,16,5,6,12,626,1,7,1,0,0,0,0,0,0,495,0,254,146,83,37,11,16,5,6,108,939,355,155,179,0,918,0,144,75,0,0,2001-07-21 06:54:51,4,9,0
82,349,362,1757,4,17,112,1.633974359,554,4,5,0,1,0,0,0,0,0,385,0,245,175,66,53,22,29,12,9,13,554,4,5,0,1,0,0,0,0,0,385,0,245,175,66,53,22,29,12,9,99,879,319,151,187,8,986,0,72,49,0.0045532157,2,2001-07-21 06:59:51,4,10,0
83,322,412,2441,9,15,163,1.3640606768,641,1,3,0,0,0,0,0,0,0,484,0,259,181,66,31,21,16,6,5,11,641,1,3,0,0,0,0,0,0,0,484,0,259,181,66,31,21,16,6,5,130,935,305,181,607,7,1024,0,147,32,0.0028676772,1,2001-07-21 07:04:51,3,10,0
84,306,504,2111,3,15,90,1.6923925028,486,0,4,2,0,0,0,0,0,0,557,0,346,192,110,36,32,35,6,8,12,486,0,4,2,0,0,0,0,0,0,557,0,346,192,110,36,32,35,6,8,86,1169,296,173,264,5,1053,0,84,60,0.0023685457,1,2001-07-21 07:09:51,3,11,0
85,318,605,2222,7,14,105,1.2907348243,593,2,3,0,0,0,0,0,0,0,728,0,311,120,45,31,15,6,22,2,11,593,2,3,0,0,0,0,0,0,0,728,0,311,120,45,31,15,6,22,2,147,1124,310,192,288,7,771,0,110,74,0.003150315,1,2001-07-21 07:14:51,6,11,0
86,897,318,2358,10,17,95,1.8992420865,517,5,7,0,8,0,0,0,0,0,726,0,503,139,87,102,63,53,24,9,13,517,5,7,0,8,0,0,0,0,0,726,0,503,139,87,102,63,53,24,9,132,1523,272,221,103,3,963,0,86,54,0.0012722646,1,2001-07-21 07:19:51,3,10,0
87,409,517,2139,4,14,165,1.5734824281,636,6,5,0,0,0,0,0,0,0,474,0,366,188,97,14,56,16,16,4,11,636,6,5,0,0,0,0,0,0,0,474,0,366,188,97,14,56,16,16,4,93,1121,366,133,216,11,880,0,90,38,0.00514259,2,2001-07-21 07:24:51,4,12,0
88,231,627,1969,4,15,123,1.1069317571,755,2,5,0,0,0,0,0,0,0,636,0,259,106,52,19,3,10,4,10,11,755,2,5,0,0,0,0,0,0,0,636,0,259,106,52,19,3,10,4,10,146,916,441,235,85,0,784,0,170,59,0,0,2001-07-21 07:29:51,4,9,0
89,284,353,1507,5,17,92,1.6280442804,466,3,5,0,0,0,0,0,0,0,386,0,187,118,91,46,7,12,19,15,11,466,3,5,0,0,0,0,0,0,0,386,0,187,118,91,46,7,12,19,15,86,761,269,147,142,7,784,0,142,43,0.0046419098,1,2001-07-21 07:34:51,5,9,0
90,483,549,2218,4,17,169,1.6726526424,614,5,7,0,0,0,0,0,0,0,513,0,390,188,110,24,30,28,20,20,11,614,5,7,0,0,0,0,0,0,0,513,0,390,188,110,24,30,28,20,20,111,1189,308,172,224,7,1232,0,136,61,0.0031559964,1,2001-07-21 07:39:51,4,12,0
91,327,487,2098,4,13,151,1.2398190045,711,0,3,0,0,0,0,0,0,0,424,0,355,169,60,19,9,15,3,0,11,711,0,3,0,0,0,0,0,0,0,424,0,355,169,60,19,9,15,3,0,125,844,411,237,279,19,1014,0,109,44,0.009056244,1,2001-07-21 07:44:51,4,10,0
92,404,332,1656,13,20,116,1.4951203643,497,3,6,0,0,0,0,0,0,0,438,0,276,179,76,34,3,20,2,3,11,497,3,6,0,0,0,0,0,0,0,438,0,276,179,76,34,3,20,2,3,82,857,271,211,86,0,790,0,156,66,0,0,2001-07-21 07:49:51,3,12,0
93,355,399,1817,9,13,171,1.2666666667,669,0,2,0,0,0,0,0,0,0,436,0,319,131,69,13,3,25,12,1,11,669,0,2,0,0,0,0,0,0,0,436,0,319,131,69,13,3,25,12,1,111,868,365,165,119,10,913,0,109,63,0.0055035773,2,2001-07-21 07:54:51,9,9,0
94,394,358,1731,7,15,127,1.4518109269,591,0,4,0,0,0,0,0,0,0,416,0,291,163,86,34,10,14,18,2,11,591,0,4,0,0,0,0,0,0,0,416,0,291,163,86,34,10,14,18,2,93,885,325,199,84,14,986,0,232,95,0.0080878105,2,2001-07-21 07:59:51,6,10,0
95,586,398,2004,4,19,101,2.0833790455,504,10,11,0,0,4,2,18,2,0,434,0,304,245,186,36,25,22,16,4,17,504,10,11,0,0,4,2,18,2,0,434,0,304,245,186,36,25,22,16,4,56,1191,328,147,163,6,975,0,139,74,0.0029925187,1,2001-07-21 08:04:51,4,10,0
96,482,699,3224,6,14,146,1.620537505,903,1,3,0,0,0,0,0,0,0,414,0,502,328,203,86,25,24,1,3,11,903,1,3,0,0,0,0,0,0,0,414,0,502,328,203,86,25,24,1,3,125,1382,558,282,581,18,1001,2,132,65,0.0055831266,2,2001-07-21 08:09:51,6,11,0
97,749,793,3388,4,21,337,1.58656,1116,6,5,1,7,1,0,0,0,0,671,0,616,315,205,101,38,27,8,8,14,1116,6,5,1,7,1,0,0,0,0,671,0,616,315,205,101,38,27,8,8,199,1827,529,233,233,0,1218,0,178,72,0,0,2001-07-21 08:14:51,4,12,0
98,628,441,4622,5,13,427,1.1371355335,1509,4,3,0,0,0,0,0,0,0,661,0,437,273,132,61,12,17,10,2,11,1509,4,3,0,0,0,0,0,0,0,661,0,437,273,132,61,12,17,10,2,81,1468,975,170,1458,45,1265,0,230,72,0.009736045,2,2001-07-21 08:19:51,5,10,0
99,295,247,1807,3,16,293,1.091967404,887,3,3,0,0,0,0,0,0,0,369,0,203,125,63,27,10,15,6,7,11,887,3,3,0,0,0,0,0,0,0,369,0,203,125,63,27,10,15,6,7,73,728,499,125,68,2,764,0,74,61,0.0011068069,1,2001-07-21 08:24:51,3,10,0
100,294,602,2041,4,16,177,1.6560264172,655,2,3,0,0,0,0,0,0,0,345,0,292,232,172,80,16,13,7,0,11,655,2,3,0,0,0,0,0,0,0,345,0,292,232,172,80,16,13,7,0,120,945,328,247,197,17,1001,0,137,76,0.0083292504,1,2001-07-21 08:29:51,4,11,0
101,639,464,2634,5,15,136,1.7570991699,806,18,10,6,0,0,0,0,0,0,564,0,329,214,158,75,46,19,16,28,12,806,18,10,6,0,0,0,0,0,0,564,0,329,214,158,75,46,19,16,28,106,1311,516,220,301,4,1226,22,115,116,0.0015186029,1,2001-07-21 08:34:51,5,10,0
102,365,477,2006,7,13,139,1.6371830986,695,11,10,0,0,0,0,0,0,0,419,0,244,143,119,52,26,18,10,28,11,695,11,10,0,0,0,0,0,0,0,419,0,244,143,119,52,26,18,10,28,153,873,372,238,174,6,1007,1,44,49,0.0029910269,1,2001-07-21 08:39:51,7,11,0
103,302,420,1784,6,13,141,1.6261437908,516,6,5,2,0,0,0,0,0,0,377,0,253,168,103,68,18,10,4,0,12,516,6,5,2,0,0,0,0,0,0,377,0,253,168,103,68,18,10,4,0,80,886,278,145,246,13,757,0,108,53,0.0072869955,2,2001-07-21 08:44:51,6,10,0
104,592,1242,3397,4,13,241,1.8242149563,900,0,3,0,0,0,0,0,0,0,512,0,531,807,202,60,37,26,4,7,11,900,0,3,0,0,0,0,0,0,0,512,0,531,807,202,60,37,26,4,7,94,2036,541,177,288,11,1417,0,182,72,0.0032381513,1,2001-07-21 08:49:51,4,10,0
105,425,570,2722,6,17,143,1.5229801645,772,5,6,0,0,0,0,0,0,0,457,0,308,317,84,85,7,11,7,8,11,772,5,6,0,0,0,0,0,0,0,457,0,308,317,84,85,7,11,7,8,124,1156,443,201,571,69,1094,0,105,89,0.0253490081,2,2001-07-21 08:54:51,4,12,0
106,1118,1257,4850,5,18,186,2.2337511606,1043,16,9,42,50,11,3,0,0,0,934,0,928,640,289,129,72,83,44,15,15,1043,16,9,42,50,11,3,0,0,0,934,0,928,640,289,129,72,83,44,15,191,2937,647,347,458,17,1715,0,247,102,0.0035051546,3,2001-07-21 08:59:51,4,15,0
107,640,826,3423,4,17,203,1.7408671902,1018,3,3,0,5,0,4,0,0,0,585,0,521,464,96,78,40,34,62,16,15,1018,3,3,0,5,0,4,0,0,0,585,0,521,464,96,78,40,34,62,16,82,1530,647,467,310,17,1306,0,175,56,0.0049664037,1,2001-07-21 09:04:51,4,11,0
108,486,454,2050,4,13,100,1.7205957884,715,0,3,0,0,0,0,0,0,0,411,0,257,240,148,65,43,23,42,0,11,715,0,3,0,0,0,0,0,0,0,411,0,257,240,148,65,43,23,42,0,118,1121,481,127,89,10,992,0,103,67,0.0048780488,2,2001-07-21 09:09:51,4,9,0
109,501,416,2553,3,13,125,1.3056790123,787,1,6,0,0,0,0,0,0,0,527,0,349,235,51,22,20,13,13,1,11,787,1,6,0,0,0,0,0,0,0,527,0,349,235,51,22,20,13,13,1,168,1035,480,217,361,8,908,0,172,101,0.0031335684,1,2001-07-21 09:14:51,3,12,0
110,489,562,3530,5,13,267,1.1611745514,1413,0,3,0,0,0,0,0,0,0,694,0,437,300,110,60,27,14,5,2,11,1413,0,3,0,0,0,0,0,0,0,694,0,437,300,110,60,27,14,5,2,304,1539,795,160,426,4,1058,0,181,148,0.0011331445,1,2001-07-21 09:19:51,5,9,0
111,345,426,2355,8,13,216,1.1453645365,1101,0,3,0,0,0,0,0,0,0,408,0,316,225,88,57,10,12,2,0,11,1101,0,3,0,0,0,0,0,0,0,408,0,316,225,88,57,10,12,2,0,162,1001,709,134,130,17,858,2,208,98,0.0072186837,2,2001-07-21 09:24:51,8,9,0
112,441,436,2176,5,13,145,1.310880829,758,0,4,0,0,0,0,0,0,0,459,0,405,177,53,25,19,7,21,2,11,758,0,4,0,0,0,0,0,0,0,459,0,405,177,53,25,19,7,21,2,96,1041,500,148,231,1,877,0,206,85,0.0004595588,1,2001-07-21 09:29:51,5,9,0
113,363,302,2259,5,13,243,1,1117,3,3,0,0,0,0,0,0,0,301,0,238,190,89,9,8,13,3,0,11,1117,3,3,0,0,0,0,0,0,0,301,0,238,190,89,9,8,13,3,0,177,684,663,207,233,9,894,0,86,50,0.0039840637,2,2001-07-21 09:34:51,4,10,0
114,490,362,2417,5,13,251,1.2018884892,1044,0,3,0,0,0,0,0,0,0,453,0,328,200,107,61,5,16,7,0,11,1044,0,3,0,0,0,0,0,0,0,453,0,328,200,107,61,5,16,7,0,178,922,572,301,108,4,1015,0,57,51,0.0016549441,1,2001-07-21 09:39:51,5,9,0
115,439,359,2611,4,14,236,1.1140195209,1098,2,6,0,0,0,0,0,0,0,504,0,281,217,89,27,11,8,4,7,11,1098,2,6,0,0,0,0,0,0,0,504,0,281,217,89,27,11,8,4,7,191,1018,625,184,309,6,1057,0,196,66,0.0022979701,1,2001-07-21 09:44:51,4,10,0
116,511,514,2842,4,13,235,1.0872741253,1274,0,4,0,0,0,0,0,0,0,531,0,388,250,91,37,9,12,5,0,11,1274,0,4,0,0,0,0,0,0,0,531,0,388,250,91,37,9,12,5,0,233,1111,724,298,149,4,1113,0,174,54,0.0014074595,1,2001-07-21 09:49:51,4,10,0
117,549,390,2686,4,14,249,1.0556232237,1173,4,5,0,0,0,0,0,0,0,655,0,333,162,60,20,17,19,12,3,11,1173,4,5,0,0,0,0,0,0,0,655,0,333,162,60,20,17,19,12,3,168,1129,724,193,213,5,1093,0,204,45,0.0018615041,1,2001-07-21 09:54:51,4,10,0
118,456,418,2775,6,14,246,0.9667938931,1407,1,4,0,0,0,0,0,0,0,493,0,366,241,62,22,8,5,9,2,11,1407,1,4,0,0,0,0,0,0,0,493,0,366,241,62,22,8,5,9,2,276,1003,799,296,136,4,1048,0,102,46,0.0014414414,1,2001-07-21 09:59:51,3,10,0
119,288,305,2136,6,13,216,0.9056135122,1076,0,3,0,0,0,0,0,0,0,470,0,231,145,57,15,0,8,8,0,11,1076,0,3,0,0,0,0,0,0,0,470,0,231,145,57,15,0,8,8,0,198,801,629,169,117,6,926,0,142,76,0.0028089888,1,2001-07-21 10:04:51,4,10,0
120,491,429,2465,5,13,231,1.3692756037,1156,14,7,2,2,0,0,0,0,0,419,0,293,263,117,64,33,14,18,0,13,1156,14,7,2,2,0,0,0,0,0,419,0,293,263,117,64,33,14,18,0,170,1108,725,168,45,2,1025,0,185,79,0.000811359,1,2001-07-21 10:09:51,5,10,0
121,447,531,2626,4,13,247,1.3363047002,1184,16,5,0,0,0,0,0,0,0,457,0,295,286,102,53,22,12,35,1,11,1184,16,5,0,0,0,0,0,0,0,457,0,295,286,102,53,22,12,35,1,254,1071,619,277,100,7,1156,0,172,47,0.0026656512,2,2001-07-21 10:14:51,4,9,0
122,638,567,3720,8,14,331,1.1630727763,1499,5,5,0,0,0,0,0,0,0,521,0,366,408,67,38,17,29,10,3,11,1499,5,5,0,0,0,0,0,0,0,521,0,366,408,67,38,17,29,10,3,180,1317,911,229,701,5,1522,6,147,36,0.001344086,2,2001-07-21 10:19:51,5,10,0
123,592,628,3098,3,16,196,1.2456076135,1113,4,4,0,0,0,0,0,0,0,670,0,473,308,102,19,12,16,7,4,11,1113,4,4,0,0,0,0,0,0,0,670,0,473,308,102,19,12,16,7,4,194,1443,685,214,227,7,1276,0,178,66,0.0022595223,1,2001-07-21 10:24:51,3,15,0
124,257,346,2025,3,16,234,1.0040241449,1022,0,3,0,0,0,0,0,0,0,444,0,192,238,56,17,4,8,4,0,11,1022,0,3,0,0,0,0,0,0,0,444,0,192,238,56,17,4,8,4,0,192,836,557,169,34,2,804,0,106,61,0.0009876543,1,2001-07-21 10:29:51,3,15,0
125,380,616,2849,5,13,274,1.2503022975,1219,0,4,0,0,0,0,0,0,0,451,0,257,288,114,129,6,12,1,0,11,1219,0,4,0,0,0,0,0,0,0,451,0,257,288,114,129,6,12,1,0,215,983,659,350,358,6,954,0,135,109,0.0021060021,2,2001-07-21 10:34:51,5,12,0
126,522,577,2593,3,13,151,1.1265469062,1006,1,3,0,0,0,0,0,0,0,724,0,518,115,82,26,9,9,9,3,11,1006,1,3,0,0,0,0,0,0,0,724,0,518,115,82,26,9,9,9,3,172,1401,654,127,80,0,933,0,114,49,0,0,2001-07-21 10:39:51,3,9,0
127,618,567,3398,4,17,266,1.3978312436,1185,4,9,1,0,1,0,0,0,0,772,0,477,212,150,36,10,16,56,22,14,1185,4,9,1,0,1,0,0,0,0,772,0,477,212,150,36,10,16,56,22,191,1508,683,303,386,0,1390,0,187,104,0,0,2001-07-21 10:44:51,4,10,0
128,466,566,3131,5,17,148,1.2751626483,1012,2,5,0,0,0,0,0,0,0,754,0,371,267,118,51,11,13,5,4,11,1012,2,5,0,0,0,0,0,0,0,754,0,371,267,118,51,11,13,5,4,124,1424,643,274,454,4,1228,0,198,116,0.0012775471,1,2001-07-21 10:49:51,5,10,0
129,232,287,1262,6,13,62,1.3208695652,422,0,4,0,0,0,0,0,0,0,328,0,176,138,58,10,4,5,5,0,11,422,0,4,0,0,0,0,0,0,0,328,0,176,138,58,10,4,5,5,0,79,597,258,154,102,21,673,0,81,34,0.0166402536,2,2001-07-21 10:54:51,6,9,0
130,553,491,2424,3,13,213,1.2799097065,882,0,3,0,0,0,0,0,0,0,510,0,411,270,83,29,11,11,5,0,11,882,0,3,0,0,0,0,0,0,0,510,0,411,270,83,29,11,11,5,0,149,1178,470,205,199,8,1119,0,148,36,0.00330033,1,2001-07-21 10:59:51,3,12,0
131,326,335,1775,3,13,83,1.2710510141,550,1,3,0,0,0,0,0,0,0,558,0,229,184,75,16,2,7,2,0,11,550,1,3,0,0,0,0,0,0,0,558,0,229,184,75,16,2,7,2,0,178,976,243,147,138,14,824,0,71,36,0.0078873239,1,2001-07-21 11:04:51,3,10,0
132,735,687,3373,8,15,174,1.3614457831,1103,4,4,0,0,0,0,0,0,0,873,0,473,321,210,45,26,6,2,4,11,1103,4,4,0,0,0,0,0,0,0,873,0,473,321,210,45,26,6,2,4,121,1832,762,182,277,15,1455,0,85,77,0.0044470798,1,2001-07-21 11:09:51,5,10,0
133,903,924,3674,5,16,161,1.7710294564,762,1,3,0,0,0,0,0,0,0,965,0,657,444,204,220,11,12,14,0,11,762,1,3,0,0,0,0,0,0,0,965,0,657,444,204,220,11,12,14,0,151,2212,368,401,335,3,1419,0,194,123,0.0008165487,1,2001-07-21 11:14:51,3,11,0
134,591,843,3773,4,13,268,1.3394625177,1489,1,3,0,0,0,0,0,0,0,702,0,490,485,303,38,16,7,1,0,11,1489,1,3,0,0,0,0,0,0,0,702,0,490,485,303,38,16,7,1,0,398,1932,743,194,217,12,1241,0,128,54,0.003180493,2,2001-07-21 11:19:51,4,9,0
135,410,548,2168,6,16,115,1.7024336283,443,0,3,0,0,0,0,0,0,0,523,0,422,213,96,49,22,19,17,1,11,443,0,3,0,0,0,0,0,0,0,523,0,422,213,96,49,22,19,17,1,95,1282,209,107,339,23,885,0,189,63,0.010603965,1,2001-07-21 11:24:51,6,9,0
136,388,331,2150,4,17,152,1.1223097113,923,2,4,0,0,0,0,0,0,0,430,0,274,154,66,12,4,12,14,10,11,923,2,4,0,0,0,0,0,0,0,430,0,274,154,66,12,4,12,14,10,122,862,603,166,220,0,846,0,130,64,0,0,2001-07-21 11:29:51,4,10,0
137,594,613,4060,3,14,409,0.8239382239,2257,0,3,0,0,0,0,0,0,0,788,0,431,251,93,20,11,23,6,2,11,2257,0,3,0,0,0,0,0,0,0,788,0,431,251,93,20,11,23,6,2,314,1401,1422,339,155,4,1047,0,96,95,0.0009852217,1,2001-07-21 11:34:51,3,9,0
138,368,438,2173,6,18,186,1.289968652,816,0,3,1,0,0,0,3,0,0,423,0,317,211,62,55,7,11,1,4,16,816,0,3,1,0,0,0,3,0,0,423,0,317,211,62,55,7,11,1,4,99,945,503,181,198,9,1041,0,35,50,0.0041417395,1,2001-07-21 11:39:51,6,9,0
139,415,377,2246,4,15,298,1.1155339806,919,0,3,0,0,0,0,0,0,0,535,0,331,162,59,11,2,27,9,2,11,919,0,3,0,0,0,0,0,0,0,535,0,331,162,59,11,2,27,9,2,128,1012,451,171,153,2,820,0,121,54,0.000890472,1,2001-07-21 11:44:51,4,10,0
140,378,329,1646,7,17,108,1.574108818,570,6,3,2,0,0,0,0,0,0,400,0,245,171,117,38,12,17,14,4,12,570,6,3,2,0,0,0,0,0,0,400,0,245,171,117,38,12,17,14,4,123,853,308,207,42,0,927,0,139,39,0,0,2001-07-21 11:49:51,7,10,0
141,524,481,2351,4,14,99,1.5883877657,635,4,7,1,1,0,0,0,0,0,437,0,390,256,114,50,13,15,6,0,13,635,4,7,1,1,0,0,0,0,0,437,0,390,256,114,50,13,15,6,0,90,1075,396,269,272,4,986,0,139,77,0.0016920474,1,2001-07-21 11:54:51,4,11,0
142,612,658,2728,3,21,178,1.5845097291,904,4,15,2,0,0,0,0,0,0,630,0,504,291,127,45,30,53,15,1,12,904,4,15,2,0,0,0,0,0,0,630,0,504,291,127,45,30,53,15,1,184,1361,505,393,104,0,1147,0,267,150,0,0,2001-07-21 11:59:51,3,12,0
143,488,540,2112,5,13,122,1.7513620604,657,1,8,1,0,0,0,0,0,0,546,0,344,184,86,38,46,45,52,11,12,657,1,8,1,0,0,0,0,0,0,546,0,344,184,86,38,46,45,52,11,203,1152,298,244,76,0,879,0,219,63,0,0,2001-07-21 12:04:51,5,9,0
144,529,496,2309,5,13,150,1.3804651163,797,1,10,0,0,1,0,0,0,0,557,0,379,250,87,24,16,21,5,2,14,797,1,10,0,0,1,0,0,0,0,557,0,379,250,87,24,16,21,5,2,196,1171,423,210,144,6,1053,0,284,131,0.0025985275,2,2001-07-21 12:09:51,5,10,0
145,458,395,2452,3,15,317,1.1604278075,1006,3,5,3,0,0,0,0,0,0,558,0,344,198,64,31,8,13,6,5,12,1006,3,5,3,0,0,0,0,0,0,558,0,344,198,64,31,8,13,6,5,277,1061,375,214,170,10,966,0,265,54,0.0040783034,3,2001-07-21 12:14:51,3,11,0
146,293,274,1991,6,13,240,0.8137203166,1079,0,3,0,0,0,0,0,0,0,420,0,209,122,39,8,2,7,6,0,11,1079,0,3,0,0,0,0,0,0,0,420,0,209,122,39,8,2,7,6,0,296,757,525,77,96,8,735,0,69,57,0.0040180814,2,2001-07-21 12:19:51,6,9,0
147,572,481,2226,2,13,137,1.7565656566,565,2,3,0,0,0,0,0,0,0,562,0,321,221,162,63,19,27,23,12,11,565,2,3,0,0,0,0,0,0,0,562,0,321,221,162,63,19,27,23,12,94,1241,295,213,220,13,1113,0,99,41,0.0058400719,1,2001-07-21 12:24:51,2,12,0
148,534,429,1923,9,15,111,1.6416886544,606,5,5,0,0,0,0,0,0,0,510,0,365,190,83,33,19,52,22,5,11,606,5,5,0,0,0,0,0,0,0,510,0,365,190,83,33,19,52,22,5,141,1083,290,270,19,4,980,0,78,120,0.0020746888,2,2001-07-21 12:29:51,9,12,0
149,638,608,3545,3,13,294,1.2572692794,1467,2,4,0,0,0,0,0,0,0,632,0,366,470,107,35,47,19,13,2,11,1467,2,4,0,0,0,0,0,0,0,632,0,366,470,107,35,47,19,13,2,456,1468,641,305,339,12,1177,0,144,80,0.0033850494,2,2001-07-21 12:34:51,3,11,0
150,757,1056,4278,3,16,377,1.5735180908,1488,3,4,1,0,0,0,0,0,0,756,0,587,653,177,100,56,11,13,48,12,1488,3,4,1,0,0,0,0,0,0,756,0,587,653,177,100,56,11,13,48,225,2141,811,343,300,19,1552,0,147,125,0.0044413277,2,2001-07-21 12:39:51,3,10,0
151,524,577,2396,4,15,134,1.5902353967,763,1,3,0,0,0,0,0,0,0,520,0,318,476,120,42,33,14,1,3,11,763,1,3,0,0,0,0,0,0,0,520,0,318,476,120,42,33,14,1,3,151,1367,448,194,89,12,1079,0,160,128,0.0049979175,1,2001-07-21 12:44:51,4,9,0
152,457,418,2746,9,13,313,1.0832387439,1471,0,3,0,0,0,0,0,0,0,442,0,316,193,108,38,15,11,26,20,11,1471,0,3,0,0,0,0,0,0,0,442,0,316,193,108,38,15,11,26,20,266,1031,864,169,93,0,1055,0,88,61,0,0,2001-07-21 12:49:51,3,9,0
153,582,399,2115,4,13,120,1.6722939424,741,0,4,0,0,0,0,0,0,0,516,0,226,232,90,58,73,37,20,17,11,741,0,4,0,0,0,0,0,0,0,516,0,226,232,90,58,73,37,20,17,92,1223,488,91,101,0,924,26,141,83,0,0,2001-07-21 12:54:51,4,10,0
154,417,758,3312,4,14,226,1.3004225893,866,2,6,4,0,0,0,0,0,0,977,0,322,244,102,35,9,29,5,2,12,866,2,6,4,0,0,0,0,0,0,977,0,322,244,102,35,9,29,5,2,171,1576,445,185,707,76,1170,2,206,97,0.0229468599,2,2001-07-21 12:59:51,4,12,0
155,259,584,103694,9,17,5780,0.3104688663,6880,2,5,1,1,0,0,0,0,0,546,0,290,180,98,33,8,14,2,2,13,6880,2,5,1,1,0,0,0,0,0,546,0,290,180,98,33,8,14,2,2,109,989,951,233,95584,4520,34207,57,2988,88,0.0435818075,3,2001-07-21 13:04:51,3,11,0
156,469,607,2478,5,15,110,1.4976685036,832,2,5,3,0,0,0,0,0,0,625,0,400,234,127,54,32,38,4,3,12,832,2,5,3,0,0,0,0,0,0,625,0,400,234,127,54,32,38,4,3,133,1389,542,185,98,0,975,33,118,68,0,0,2001-07-21 13:09:51,5,12,0
157,569,601,2470,4,14,164,1.5247436469,712,2,6,4,0,0,0,0,0,0,557,0,436,370,79,54,5,14,3,1,12,712,2,6,4,0,0,0,0,0,0,557,0,436,370,79,54,5,14,3,1,111,1385,398,185,205,0,1155,0,149,55,0,0,2001-07-21 13:14:51,4,9,0
158,570,507,2498,3,17,188,1.5645496056,820,3,3,0,0,0,0,0,0,0,513,0,507,357,90,37,20,37,14,8,11,820,3,3,0,0,0,0,0,0,0,513,0,507,357,90,37,20,37,14,8,105,1454,471,191,74,0,1040,3,221,96,0,0,2001-07-21 13:19:51,3,11,0
159,551,485,2481,7,16,176,1.3356193742,928,2,6,4,0,0,0,0,0,0,532,0,411,287,105,35,2,11,7,3,12,928,2,6,4,0,0,0,0,0,0,532,0,411,287,105,35,2,11,7,3,167,1206,535,249,117,0,1084,0,234,84,0,0,2001-07-21 13:24:51,4,12,0
160,722,596,2684,7,14,141,1.5717031911,961,1,3,1,0,0,0,0,0,0,559,0,448,297,120,120,36,49,6,0,12,961,1,3,1,0,0,0,0,0,0,559,0,448,297,120,120,36,49,6,0,273,1466,497,224,65,0,1188,46,164,87,0,0,2001-07-21 13:29:51,6,10,0
161,523,594,3547,3,13,443,1.0922410922,1409,2,6,0,0,0,0,0,0,0,727,0,439,229,107,53,14,12,4,1,11,1409,2,6,0,0,0,0,0,0,0,727,0,439,229,107,53,14,12,4,1,161,1420,732,247,522,0,1241,6,188,57,0,0,2001-07-21 13:34:51,3,10,0
162,554,510,2279,5,13,192,1.4605504587,860,3,6,4,0,0,0,0,0,0,558,0,330,173,90,77,22,35,17,5,12,860,3,6,4,0,0,0,0,0,0,558,0,330,173,90,77,22,35,17,5,136,1168,508,176,79,0,1026,7,184,78,0,0,2001-07-21 13:39:51,5,11,0
163,820,453,3372,6,13,170,1.4388435878,941,0,3,0,0,0,0,0,0,0,669,0,491,340,136,93,9,13,3,0,11,941,0,3,0,0,0,0,0,0,0,669,0,491,340,136,93,9,13,3,0,174,1596,567,191,653,0,1302,8,165,75,0,0,2001-07-21 13:44:51,4,12,0
164,691,558,3276,5,15,298,1.2568359375,1466,4,8,7,1,0,0,0,0,0,638,0,422,219,172,68,19,33,11,4,13,1466,4,8,7,1,0,0,0,0,0,638,0,422,219,172,68,19,33,11,4,322,1331,750,371,115,0,1285,5,137,65,0,0,2001-07-21 13:49:51,3,11,0
165,1093,753,5021,3,15,354,1.4506646217,1149,0,3,0,0,0,0,0,0,0,1228,0,728,469,206,84,22,14,4,5,11,1149,0,3,0,0,0,0,0,0,0,1228,0,728,469,206,84,22,14,4,5,164,2466,575,353,1050,0,1596,4,107,60,0,0,2001-07-21 13:54:51,3,13,0
166,352,394,1710,9,14,86,1.48482933,568,1,4,1,0,0,0,0,0,0,368,0,269,213,103,34,4,6,9,2,12,568,1,4,1,0,0,0,0,0,0,368,0,269,213,103,34,4,6,9,2,101,831,337,227,57,0,893,4,133,57,0,0,2001-07-21 13:59:51,5,10,0
167,596,877,3305,4,17,118,1.7432386169,940,0,3,0,0,0,0,0,0,0,665,0,406,564,154,53,3,79,48,6,11,940,0,3,0,0,0,0,0,0,0,665,0,406,564,154,53,3,79,48,6,212,1642,564,385,307,1,1437,8,242,132,0.0003025719,1,2001-07-21 14:04:51,4,10,0
